track_id,artist_name,artist_id,title,song_id,release,genre,midi_path,faiss_id
TRXXHTA12903CEC43F,Alan Parsons,ARTNU231187B9AD0B3,Brother Up In Heaven,SOUUESI12AB018CDA3,On Air (db),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\H\TRXXHTA12903CEC43F,28527
TRXXHTB128F422A29F,The Vara-Tones,ARJYJD611C8A42C112,Pipeline,SOLYAFR12A58A7CF5F,Headin' Out,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\H\TRXXHTB128F422A29F,28528
TRXXHWS128F4297CD3,Café Quijano,ARAIJG51187B9B97A4,Las llaves de Raquel,SOOEVGW12A8C13EC73,La taberna del Buda,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\H\TRXXHWS128F4297CD3,28529
TRXXIRA128F92EFB5D,A*Teens,ARK9LNI1187FB4D116,In The Blink Of An Eye,SOZZYTV12AB01834ED,New Arrival,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\I\TRXXIRA128F92EFB5D,28530
TRXXJCL128F92F51F5,SUPREME BEINGS OF LEISURE,AR20YMY1187B990B28,Ride [Gabriel Diggs Two Sixty Air Remix] (EP Version),SODVAPR12A58A75AC3,The 11i Remix EP,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\J\TRXXJCL128F92F51F5,28531
TRXXJGK128F149BAB2,Paris Sisters,ARZAKTC1187B9B78D8,I'm Me (Album Version),SOFOIDA12A6D4F954C,Sing Everything Under The Sun,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\J\TRXXJGK128F149BAB2,28532
TRXXJOB128F1466075,Suzi Quatro,AR6UVLC1187B9B4D4C,Stumblin'In,SOMGTUL12A6D4F98F4,What Goes Around,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\J\TRXXJOB128F1466075,28533
TRXXJTC128E078B306,Bread,AR78JQQ1187FB387DB,Make It With You (LP Version),SOOLVCN12A58A79A73,Best Of Bread,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\J\TRXXJTC128E078B306,28534
TRXXKVD128F428C2DD,Loona,ARJ7VTS1187B99E554,It's Alright,SORHRVC12A67AD7322,Entre Dos Aguas,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\K\TRXXKVD128F428C2DD,28535
TRXXLMY128F92EB85B,Molemen & Myka 9,ARMYOL31187B98FA1D,Redemption,SOFJZXH12A8C145A2D,Killing Fields,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\L\TRXXLMY128F92EB85B,28536
TRXXLPI128F92FA6A0,Larry Norman,ARMK4631187FB5CE4A,I Am a Servant,SOIRWFY12AAFF40554,In Another Land,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\L\TRXXLPI128F92FA6A0,28537
TRXXLWN128F42936BB,Funky Lowlives,ARIOIDN11F50C4AD77,You Have To Come With Me,SOGBZBI12A8C13B0D2,Somewhere Else Is Here,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\L\TRXXLWN128F42936BB,28538
TRXXMHS128F92D1E70,Samantha Fox,ARX5QKE1187B9B0AD3,True Devotion,SOJLAXP12A8C141C66,Samantha Fox,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\M\TRXXMHS128F92D1E70,28539
TRXXOCO128F92FC81A,Art Garfunkel,ARFAR1D1187B9AC420,I Only Have Eyes For You,SOBVBTD12A8C143616,100 Hits Of The '70s,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\O\TRXXOCO128F92FC81A,28540
TRXXOWK128F14804C6,Mamonas Assassinas,AR3B2UY1187B99B19F,Pelados Em Santos,SOSYGNH12A6D4F5B02,Mamonas Assassinas - Ao Vivo,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\O\TRXXOWK128F14804C6,28541
TRXXPAR128F147573E,Martha Argerich/Piotr Anderszewski,AREVPHS1187FB3B6EB,Piano Sonata No. 16 in C K545: I.    Allegro,SOCWXZW12A6D4F8B75,Martha Argerich and Friends: Live from the Lugano Festival 2005,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\P\TRXXPAR128F147573E,28542
TRXXPJZ128F1456C86,Q-Tip / The Beat Junkies,ARU9RQG1187FB4C74F,(1999 Intro),SONJBSW12A6D4F5B98,Rawkus Presents Soundbombing II,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\P\TRXXPJZ128F1456C86,28543
TRXXPLN128F4260DDB,The Psychedelic Furs,ARIMH3L1187B9B9178,Love My Way,SOMAQFY12A8AE49D64,Electric 80s,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\P\TRXXPLN128F4260DDB,28544
TRXXPQO128F92E591A,Emilio Navaira,ARLTGUS1187FB40746,Tequila y Cancion,SOJJAXZ12A8C142C99,10 de Colección,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\P\TRXXPQO128F92E591A,28545
TRXXPYC128F92F2BFA,Rihanna,ARKU3Z61187FB51DCA,SOS,SOLADVG12D021994D4,SOS,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\P\TRXXPYC128F92F2BFA,28546
TRXXPYK128F14805B7,Phil Collins,AR9W3X91187FB3994C,A Groovy Kind Of Love (Live),SOYLXQZ12A6D4F99CA,Serious Hits... Live!,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\P\TRXXPYK128F14805B7,28547
TRXXQLX128F930DC70,Creedence Clearwater Revived,ARLH4CH11C8A4173EC,Who'll Stop The Rain,SOHWUOU12A58A7E660,The Best Of (featuring Johnny Guitar Williamson),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\Q\TRXXQLX128F930DC70,28548
TRXXQXC128F9323B29,Brixx,ARKE8PP1187B997DD4,7 Miles,SOGEDTC12AB0181DD2,7 Miles,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\Q\TRXXQXC128F9323B29,28549
TRXXRFY12903CE5674,Divlje Jagode,AR4EAUV1187B9B1D49,Krivo Je Moje,SOJVIHS12AC3A3E7F8,Sve Nase Godine 3,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\R\TRXXRFY12903CE5674,28550
TRXXSOE128F422318F,Billy Talent,AR6ABC01187FB4035B,Surrender,SOYXRXB12A6D4FD264,666 Live,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\S\TRXXSOE128F422318F,28551
TRXXSYD128F42973D6,The Bluebells,ARD8MII1187B9B85F2,Young At Heart,SOEILCT12A8C13BFF0,The Singles Collection,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\S\TRXXSYD128F42973D6,28552
TRXXSZA128F9305FBB,U2,ARUJ5A41187FB3F5F1,City Of Blinding Lights,SOIBBBB12A6310E322,City Of Blinding Lights,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\S\TRXXSZA128F9305FBB,28553
TRXXUAF128F92D3831,Glashaus,ARIE8AK1187B9B1CF8,Wenn das Liebe ist,SOONBPQ12A8C13C1DA,Glashaus,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\U\TRXXUAF128F92D3831,28554
TRXXUGW128F92D9681,Bass Boy,ARKBKGZ1187B99C22C,Oh Yes,SOCEQMP12A8C1444C9,Oh yes Ft. Slick Don & S.G,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\U\TRXXUGW128F92D9681,28555
TRXXUYW128F92C48B4,Augustana,ARZ969E1187FB4D5D5,Hey Now,SOJTLKZ12A8C143821,Can't Love_ Can't Hurt,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\U\TRXXUYW128F92C48B4,28556
TRXXVOI128F42922FC,Eva Cassidy,ARQB7KW1187B9A6C02,It Doesn't Matter Anymore (Album Version),SOIHNJB12A6D4F98EF,Wonderful World,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\V\TRXXVOI128F42922FC,28557
TRXXVYY12903CCC656,Evanescence,ARVXU2X1187B9AE6D8,Tourniquet,SOXRBNT12A8C1377FC,Fallen,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\V\TRXXVYY12903CCC656,28558
TRXXWFP128F92C92B0,Richard Clayderman,ARL3IIC1187FB394BD,Only You,SODXXXZ12A8C13FBD4,The World's Most Popular Pianist Plays Pop Hits For Swinging Romantics,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\W\TRXXWFP128F92C92B0,28559
TRXXWUO128F147C6CB,RODNEY CROWELL,ARV7VUX1187B9B8D1C,I Thought I Heard You Callin' My Name (LP Version),SOHUJZP12A6D4F7DE1,Ain't Living Long Like This,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\W\TRXXWUO128F147C6CB,28560
TRXXXCH128F932643F,Swanky Tunes,ARD3E1P1187FB48CA6,Equilibrium,SOIFHDM12AB0180A33,Equilibrium,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\X\TRXXXCH128F932643F,28561
TRXXXSY128F4272F8E,4 Non Blondes,AR1F1L11187FB4CE97,Spaceman,SOUMQGD12A8C1361D5,Bigger_ Better_ Faster_ More !,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\X\TRXXXSY128F4272F8E,28562
TRXXXZD128F4269F3E,Murray Perahia,AR0IHC91187B9B1347,Erlkönig [No. 4 from 12 Lieder],SOIIEPP12A8C133A86,Songs Without Words,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\X\TRXXXZD128F4269F3E,28563
TRXXYKA12903CDB8E3,Endive,AR0QGK91187B9B129B,The Feeling,SOPNYDM12AC3DF486C,The Feeling,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\Y\TRXXYKA12903CDB8E3,28564
TRXXYPM128F934CE5E,Suffering And The Hideous Thieves,ARFATYK1187B9915EB,Do You Know?,SOXYOBF12AB0186893,All My Friends Are On Prozac,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\Y\TRXXYPM128F934CE5E,28565
TRXXYRK12903CFB6B0,[ingenting],AREVQKG1187FB45A50,De Svåraste Orden,SORJKJG12AC3DF67D1,Ingenting Duger,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\Y\TRXXYRK12903CFB6B0,28566
TRXXYYP128F92F76AC,Chateau Flight,AR5PG7K1187FB4E0A6,Instant Replay,SOVASTL12A8C144125,Versatile 2009,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\Y\TRXXYYP128F92F76AC,28567
TRXXZVI128F428A321,Floyd Cramer,ARY8LJ11187FB4019B,The Gambler,SOAIVFE12A8C137BEF,Super Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\X\Z\TRXXZVI128F428A321,28568
TRXYAHK128F92EC3C9,Astrix,AR4571B1187B9B976D,Just in time,SOGEIOK12A8C144C6C,One step ahead,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\A\TRXYAHK128F92EC3C9,28569
TRXYAHQ128F9340B26,The Black Keys,ARS8GNX1187B9B5141,Till I Get My Way,SOOLCWH12AB0185691,Rubber Factory,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\A\TRXYAHQ128F9340B26,28570
TRXYDPO128F92F0B62,Megapuss,AR373MF11C8A42D7B0,Surfing (Album Version),SOXPOET12AB017CB7B,Surfing,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\D\TRXYDPO128F92F0B62,28571
TRXYDPV128F149D9BA,George Jones / Tammy Wynette,ARQOWJA12454A38205,What Ever Happened To Us,SOPNRNB12A6D4F9630,One,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\D\TRXYDPV128F149D9BA,28572
TRXYEJV128F932F792,Ray Boltz,ARS8VY21187B990549,The Altar,SOXIVSU12AB0184726,When All God's Singers Get Home,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\E\TRXYEJV128F932F792,28573
TRXYEPY128F428D704,Dashboard Confessional,ARMKNC21187FB4696B,Don't Wait (Album Version),SOGLLTK1286ED9D565,The Road Mix: Music From The Television Series One Tree Hill Vol. 3,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\E\TRXYEPY128F428D704,28574
TRXYEYX128F9311478,John Fogerty,ARDZQ5U1187B9ADEAE,Centerfield,SOVTXQA12AF72A3046,The Long Road Home - In Concert,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\E\TRXYEYX128F9311478,28575
TRXYFES12903CC8DBE,Santa's Little Helpers,ARUPURL1242078221B,Do They Know It's Christmas?,SODOBKO12AB018587C,The Best Christmas Party Ever!,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\F\TRXYFES12903CC8DBE,28576
TRXYGMY128E078C111,James Blunt,ARS57XV1187B9B8535,Wisemen (Album Version),SOKGYSU12A670205E9,Wisemen,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\G\TRXYGMY128E078C111,28577
TRXYGTY128F9308899,Delorentos,ARUMH41119B86678D5,Let The Light Go Out (Album),SOFHOLA12AB017B3B1,You Can Make Sound,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\G\TRXYGTY128F9308899,28578
TRXYGVG128F92D2D69,Mungo Jerry,AR07VS41187FB37944,In The Summertime,SOALVBH12A8C142FF1,Top Of The Pops - Seventies,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\G\TRXYGVG128F92D2D69,28579
TRXYHRO128F426A0C7,Mordecai Shehori,ARPHSHU11F4C83ECF5,Sonatina in C major_ Op. 36_ No. 3: Spiritoso (Clementi),SOEBIXL12A8C135074,Learning by Example Series_ Vol. 2: 14 Favortie Sonatinas for the Young Pianist,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\H\TRXYHRO128F426A0C7,28580
TRXYJHW128F931BF13,Chic,AR9J2H81187B9B5253,Le Freak (LP Version),SOGPHKZ12A8C141A7B,Dance_ Dance_ Dance: The Best Of Chic,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\J\TRXYJHW128F931BF13,28581
TRXYJMX128F4298D95,the feelers,AR4CO001187FB4731E,The Fear [York Street Full Mix],SOFBHYF12A8C13C41D,Playground Battle,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\J\TRXYJMX128F4298D95,28582
TRXYJVP128F42367C4,Savon,ARJQAK41187B9940DC,I still believe,SOBIHDL12A81C226A2,Behind the Sun 2006 / I still believe,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\J\TRXYJVP128F42367C4,28583
TRXYKKW12903CC740F,Dj Hush,AR6RDIT1187B9A238B,A Little Too Not Over,SOABUMQ12AB0187242,Top 20 Dance,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\K\TRXYKKW12903CC740F,28584
TRXYKNS12903CCCEEC,Billy Walker,ARI88U61187FB41C60,I Wish You Love,SOWXAVS12AB018A8DE,Billy Walker: Columbia Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\K\TRXYKNS12903CCCEEC,28585
TRXYLKX128F148988C,Creedence Clearwater Revival,ARSAIUN1187FB398D3,Have You Ever Seen The Rain,SOKKKZW12A6D4F7F88,Chronicle: 20 Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\L\TRXYLKX128F148988C,28586
TRXYLLB128F9340975,Lily Allen,ARKZJ301187FB521B2,The Count (aka Hervé) And Lily Face The Fear,SODWLZG12A8C1462FB,Not Fair,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\L\TRXYLLB128F9340975,28587
TRXYMBG128F4227241,Archie Roach,AR21O7X1187B990168,Walking Into Doors,SOGFWCF12A6D4F864E,Jamu Dreaming,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\M\TRXYMBG128F4227241,28588
TRXYMBX12903CC6E7B,Bianca Ryan,ARL7ZBN1187FB479CA,I Will,SOEPUDO12AB0180D39,Bianca Ryan,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\M\TRXYMBX12903CC6E7B,28589
TRXYMNH12903CC9C08,Carl Perkins,ARXFMP01187FB40768,Heartbreak Hotel,SODZBXF12AB01884B7,Elvis : In Tribute to the King,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\M\TRXYMNH12903CC9C08,28590
TRXYMOR128E07913E2,Sean Paul,ARGQL2Q1187B9B0149,We Be Burnin' (Recognize It - Amended Album Version),SOUDWIO12A6701D130,We Be Burnin',,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\M\TRXYMOR128E07913E2,28591
TRXYMPN128F4242663,Celtas Cortos,ARDKCIG1187B9B9932,La Senda Del Tiempo (directo),SOPNAPT12A8AE48F10,Nos Vemos En Los Bares,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\M\TRXYMPN128F4242663,28592
TRXYNCZ12903CF71FB,Rene Froger,ARNOMU61187B9890D4,The Christmas Shoes,SOHZFIP12AC90727CC,Happy Christmas,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\N\TRXYNCZ12903CF71FB,28593
TRXYOEC128F4267A52,Blue Oyster Cult,AROZ8ZW1187B989A67,Mirrors,SOAGQJU12A8C1339F2,Mirrors,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\O\TRXYOEC128F4267A52,28594
TRXYOKX128F42AF292,Backstreet Boys,AR3JMC51187B9AE49D,Just Want You To Know,SOQHOKX12A8C13DABB,Just Want You To Know,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\O\TRXYOKX128F42AF292,28595
TRXYQAR128F4271ED9,The Mormon Tabernacle Choir,ARHPMTT11E2835D684,Silent Night,SOXFDOR12A8C134497,Joy to the World,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\Q\TRXYQAR128F4271ED9,28596
TRXYRED128F1495E1C,Prince & The New Power Generation,ARL7SZI1187FB4E78F,Cream ( LP Version W/O Rap Monologue ),SOHLBZD12A58A7B0AC,The Hits/The B-Sides 3,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\R\TRXYRED128F1495E1C,28597
TRXYREH128E0794E27,Cracker,ARWD82K1187B98CFF2,Familiy Tradition,SOUTFIS12A58A7F276,Countrysides,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\R\TRXYREH128E0794E27,28598
TRXYREJ128F148EB97,JoJo,ARYR1VC1187B98EC1D,Exceptional,SOIWBSO12A6D4F9A49,The High Road,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\R\TRXYREJ128F148EB97,28599
TRXYRHS12903CC273E,Tracy Lawrence,ARII3PL1187FB52DD2,Any Minute Now  (LP Version),SOJZBGN12AB0186124,The Coast Is Clear,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\R\TRXYRHS12903CC273E,28600
TRXYRSN128F427CB12,Paulo Gonzo,ARLFYAH1187B999626,São Horas,SOOLPJW12A58A7E08F,Mau Feitio,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\R\TRXYRSN128F427CB12,28601
TRXYSZE128F42B8596,Sarah McLachlan,ARKGMWY1187FB48338,I Will Not Forget You,SOXLUML12AF72A0D3B,Mirrorball: The Complete Concert,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\S\TRXYSZE128F42B8596,28602
TRXYTCR12903CBD391,Nanci Griffith,AR54HMH1187FB4958C,The Wing And The Wheel (LP Version),SOLSVGJ12AB0189C71,The Dustbowl Symphony,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\T\TRXYTCR12903CBD391,28603
TRXYTTL128F931B281,Wizex,AR2NE7H1187B9997B2,Jag väntar på dig (Lay Back In The Arms Of Someone),SOBTAWW12AB0180BBF,Som en sång,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\T\TRXYTTL128F931B281,28604
TRXYUOS12903CC14EA,Blake Lewis,ARV3YJQ1187FB4FD58,Sad Song (Jason Nevins Club Mix),SOVQRUO12AB018AA55,Sad Song [Maxi-Single],,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\U\TRXYUOS12903CC14EA,28605
TRXYVEB128F42A038D,John Fogerty,ARDZQ5U1187B9ADEAE,Big Train (From Memphis),SOYZROR12A8C13CD02,Centerfield,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\V\TRXYVEB128F42A038D,28606
TRXYVPQ128F428E2F8,Shane MacGowan And The Popes,ARKQPMP1187FB520BF,St. John Of Gods,SOJZXDB12A8C13B358,The Crock Of Gold,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\V\TRXYVPQ128F428E2F8,28607
TRXYVYU12903CBB71D,Mike Nero vs Interactive,ARGJFO41187FB3AC48,Living Without Your Love 09,SOVAFGZ12AB0185A00,Living Without Your Love 09,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\V\TRXYVYU12903CBB71D,28608
TRXYWGQ12903CB364E,James Hunter,ARSE6YI1187B9B9CD2,Long Distance Loving,SOXHICB12AB0183B8A,Weekend Fever,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\W\TRXYWGQ12903CB364E,28609
TRXYXIO128F426D630,Mordecai Shehori,ARPHSHU11F4C83ECF5,Waltz in A minor_ B.I. 150 (Chopin),SODQKNO12A8C1368A8,Learning by Example Series_ Vol. 1,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\X\TRXYXIO128F426D630,28610
TRXYXMU128F4222A64,Roger & Zapp,ARG6GDG1187B9AA148,California Love (Album Version),SOZAMRN12A6D4FAD90,The Compilation: Greatest Hits II & More,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\X\TRXYXMU128F4222A64,28611
TRXYYPB128F424F152,Neil Norman & His Cosmic Orchestra,AREG7WZ1187FB40BAC,Halloween,SONTWWI12A8151AC1C,Greatest Science Fiction Hits Vol. V,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\Y\TRXYYPB128F424F152,28612
TRXYYPC128F9364BAE,The Outlaws,AR18SFO1187FB51D3C,Poor boy blues,SOFKPFK12AB0182E72,No. 1,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\Y\TRXYYPC128F9364BAE,28613
TRXYZIW128F427250A,So,ARIJ6MD1187FB460DE,Une folle envie,SOYEGWC12A8C135149,01,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\Z\TRXYZIW128F427250A,28614
TRXYZWI128F42325F6,Blackfoot,ARKE7ZQ1187FB504BB,Wishing Well (LP Version),SOWSKWA12A58A7C3D7,Strikes,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Y\Z\TRXYZWI128F42325F6,28615
TRXZAKV128F1454824,Eminem,ARTH9041187FB43E1F,Without Me,SOJCOVB12B0B807DC9,Curtain Call,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\A\TRXZAKV128F1454824,28616
TRXZAPP128E0785977,Guster,AR57LEA1187B9AD137,Two At A Time (Live 3/3/04 Birmingham),SOZQJTC12A6701E3C1,Live 3/3/04 Birmingham,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\A\TRXZAPP128E0785977,28617
TRXZAZE12903D08777,Jackie Trent,AR9L5W91187B992EE6,Your Love Is Everywhere,SOKRXPU12AC468E68C,Where Are You Now: The Pye Anthology,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\A\TRXZAZE12903D08777,28618
TRXZBBK128F93004AC,Edoardo Vianello,AR1IUHW1187B9ACEA1,O' Mio Signore,SOLZNAQ12AB017DFEA,Edoardo Vianello,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\B\TRXZBBK128F93004AC,28619
TRXZBFS128F92F24D2,Foo Fighters,AR6XPWV1187B9ADAEB,Everlong,SOXVVSM12A8C142224,Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\B\TRXZBFS128F92F24D2,28620
TRXZBZU128F9339F4C,Boogie Pimps Feat. Steve Brookstein,ARILV5E1187B9959C8,Promised Land [Electric Allstars Club Mix],SOLTCEI12AB018A9CB,Promised Land,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\B\TRXZBZU128F9339F4C,28621
TRXZCBQ128F425FD9C,Sheryl Crow,AR2C54R1187B993B4C,Soak Up The Sun,SONLGJB12A8AE45E23,Soak Up The Sun,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\C\TRXZCBQ128F425FD9C,28622
TRXZCDO12903CB652C,Joe Dolce,ARIMX6S1187B991EA5,Shaddap You Face,SOFCPYN12A8C13DE4F,Shaddap You Face - Single,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\C\TRXZCDO12903CB652C,28623
TRXZCEM128F429F8A7,Britney Spears featuring Madonna,AR03BDP1187FB5B324,Me Against the Music,SOMHIBB12D021942F7,In The Zone,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\C\TRXZCEM128F429F8A7,28624
TRXZCFI128F92F2924,Vakill,ARRKEVZ1187B99E837,The Flyer,SOTTBNZ12AAF3B2529,The Darkest Cloud,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\C\TRXZCFI128F92F2924,28625
TRXZCKY12903CC55BF,Woody Herman_ Woody Herman Orchestra,ARKF45U1187FB5BE1E,Early Autumn,SONAJVP12A6D4FBCE2,It's All About Swing_ Vol. 2,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\C\TRXZCKY12903CC55BF,28626
TRXZDSB128F429E151,Lys feat. Nic Kat,ARQ37O41187FB3C728,82-86 (The BeatThiefs Remix),SOBEEOJ12A8C13C36B,82-86,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\D\TRXZDSB128F429E151,28627
TRXZEFB128E0794FAC,Sting,ARUN2OO1187B9A7BF3,Fragile,SOXFTXB12CF530E5C0,Nothing Like The Sun,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\E\TRXZEFB128E0794FAC,28628
TRXZEVG12903CB2E76,Kurt Masur,ARXMY8R1187B9AFE10,Symphony No.5 in D major Op.107_ 'Reformation' : I Andante - Allegro con fuoco,SOLMPKP12AB018A4B3,Mendelssohn Edition Volume 1 - Orchestral Music,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\E\TRXZEVG12903CB2E76,28629
TRXZFOH128F4284A0B,Amilcar,AR7Q6QB1187B98A864,Our Secret Place,SOFAHGT12A8C13AAF1,Vacuuming The Forest,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\X\Z\F\TRXZFOH128F4284A0B,28630
