track_id,artist_name,artist_id,title,song_id,release,artist_location,genre
TRYAZCR128F425DD5B,Kid Down,ARC8VSG1187B9A1F90,Red Lights (Album Version),SOSDDFG12A8C136556,And The Noble Art Of Irony,,
TRYAZOR128F429C4F8,Wake Ooloo,ARW2CRA1187B99124E,It's Forgotten,SONFRPX12A8C1401DC,What About It,,
TRYAZYD128F4292280,Yvonne Catterfeld,ARH30XQ1187B9B4839,Für Dich,SOOUTZM12A8C139144,Meine Welt,"Erfurt, Thuringia, Germany",
TRYAZYI128E0783937,Rammstein,ARWAQTR1187FB38810,REISE_ REISE,SOXLHMB12A6D4F7DDD,Reise_ Reise,Germany,
TRYAZYK128F931C1A5,9 Lazy 9,ARTHHMI1187B9B85CF,Golden Oldie,SOGDXPD12AB0183E2D,Electric Lazyland,,
TRYBAXO12903CDE2B0,George Acosta,ARMDRLR1187FB3B0EA,Tearing Me Apart,SOJBMRZ12AB018D70C,Tearing Me Apart,,
TRYBBBM12903CE3869,Annet Artani,ARFO6G21187FB3E64C,Alive (Main Mix),SOITFTI12AC468BB6D,Alive,,
TRYBBHG128E07845CC,Kanye West / Syleena Johnson,ARRH63Y1187FB47783,All Falls Down,SOPJXQA12A6701D925,The College Dropout,"Atlanta, GA",
TRYBCIB128F4285FC1,Modern Talking,ARLYUZ81187FB3BA8A,Rouge Et Noire,SOVVFJC12A8C136F6E,Alone,,
TRYBCJB128F4275EEA,The Nancy Atlas Project,ARUHXVT1242077FDF0,Boots,SOIBQTI12A8C135B28,Swagger,,
TRYBCMO128F42B0427,Cliff Richard And The Shadows,ARZNC3M1187FB392CC,The Young Ones (Live),SOAZDSQ12A8C140737,The Event,,
TRYBDSE128F4249F8C,Russell Watson / Lulu,AR3TZ691187FB3DBB1,The Prayer,SOMCGXZ12A6D4F6B85,The Ultimate Collection,"Lennox Castle, Glasgow",
TRYBFHB128F42855C7,Justin Guarini,ARXYIEH1187FB3A5AB,Get Here,SOWFUJJ12A8C136BF4,Justin Guarini,,
TRYBFXO12903CFE124,Malcolm McLaren,ARO60NK1187FB49407,Aladdin's Scratch,SOBWDQE12AC4688023,Round The Outside! Round The Outside!,,
TRYBGVR128F429B7AC,Garbage,ARRIZSL1187B9A0ACA,Only Happy When It Rains (Re-mastered 2007),SOSIJHB12A58A7DBC6,Absolute Garbage,"Madison, WI",
TRYBHCJ128F427BED4,Dinu Lipatti/Concertgebouworkest/Eduard van Beinum,AR9OY821187FB4AF8A,Piano Concerto No. 1 in D minor_ BWV 1052 (2001 Digital Remaster): II. Romanze (Larghetto),SOWMCAI12A8C13B610,Bach/Busoni_ Liszt_ Bartok: Piano Concertos,,
TRYBIYS12903CE3367,State Of The Heart,ARUBQNT1187B9A2A01,Lonely This Christmas,SOPFQKG12AC4685810,Christmas Moods,,
TRYBKQM12903D03F8B,Scott Miller & The Commonwealth,ARIFLAM1187B9B2D08,Arianne,SOSBWCS12AC4686E62,Reconstruction,,
TRYBLGJ128F42556E5,Gary Smith,AR7Y33Q1187FB3CAE0,King Of The Road,SOSWMOE12A8C13A198,Country Romance,,
TRYBLRP128F92FCDE3,John Davis,ARQ9BO41187FB5CF1F,When A Child Is Born,SONMXZT12A8C143CA5,Laid-Back Christmas Favourites,Pennsylvania,
TRYBLTM128F1460CBF,Wang Fei,ARVMRVW1187FB392FF,Zhi Mi Bu Hui,SOVAMPZ12A6D4F8544,Zhi Mi Bu Hui,,
TRYBMJI128F9342220,Taras,ARK4H5K1187B992F74,I Will Love Again (Original Extended),SOXXTEI12AAF3B3A84,Hi-Bias: 100% Dance,,
TRYBMTZ128E0784604,Black Eyed Peas,ARTDQRC1187FB4EFD4,Hey Mama,SOXIUMU12A6701D946,Hey Mama,"Los Angeles, CA",
TRYBNGJ128F424293D,Topmodelz,ARDJCQF1187FB3CD70,When You're Looking Like That,SOGDXLK12A8C135B07,When You're Looking Like That,,
TRYBNIJ128F429FB7B,Domenico Modugno,ARVVLGG1187B9AF07D,La Lontananza,SOGIALV12A8C13E23C,Domenico Modugno,"Polignano a Mare, Italy",
TRYBNUD128F4282FD3,Soul Asylum,ARQXR6R1187FB46FD6,Misery,SOIJCFM12A8C1387A9,After The Flood: Live From The  Grand Forks Prom,"Minneapolis, MN",
TRYBOSY12903CB53EF,Joseph Locke,ARA04401187B991E6E,My Way,SOOXKII12A58A7EF0F,Danny Boy,IRELAND,
TRYBPAH128F42906C6,Jordan Rudess,ARWMJQP1187B9AF4F3,Revolutionary Etude,SONMBJI12A8C13EAB9,Prime Cuts,Arizona,
TRYBPEQ128F149EBBE,Jimmie Dale Gilmore,ARG0NHT1187FB3F55F,Reunion (Album Version),SONEJRR12A6D4FBAF0,Rhino Hi-Five: Jimmie Dale Gilmore,"Tulia, TX",
TRYBPRE128F933843C,Danni Carlos,AR3MVZ31187FB573C4,Coming Around Again,SOLTBLW12AB0185438,Rock'N'Road Acústico,BR,
TRYBQBO128F428EC64,Jil Caplan,ARTXQC51187FB51E97,Sous Le Sable,SOMJJAL12A8C13ACEC,Derrière La Porte,,
TRYBQED12903CB6E0D,Herbert Von Karajan,ART8F8O1187B9A538D,Kaiserwalzer_ Op. 437,SORGRRY12AB0187B61,Brahms - Symphony No. 1 / Strauss - Kaiserwalzer,"Salzburg, Austria",
TRYBQEO128F9313088,Katie Melua,ARJ0AL61187B9A3F27,The Closest Thing To Crazy,SOHENYP12AB017BBE2,Café Hack,Georgia,
TRYBQPN128F92FC104,Vicki Sue Robinson,ARFADWT1187B9BA338,Turn The Beat Around,SOZLWYH12A8C142959,Disco Party,Washington DC,
TRYBQYO128F42AF24B,Backstreet Boys,AR3JMC51187B9AE49D,Show Me The Meaning,SOHQGND12A8C13D950,Just Want You To Know,"Orlando, FL",
TRYBTDT128F42A4AD7,Avril Lavigne,ARY53RR1187B9AE485,Too Much To Ask,SOZXNVK12A8C13CF0E,Let Go,"Belleville, Ontario, Canada",
TRYBUEY12903CB04FE,Pyotr Il'yich Tchaikovsky,AROU14811C8A423BC1,The Nutcracker Op.71-atto 1 - Marche,SOBIKGX12AB018BFF8,Pastoral And Nature,,
TRYBUFT128E078A906,883,ARTS26V1187FB3F9FE,Innamorare Tanto,SOIFFRT12A670204F6,La Dura Legge Del Gol,,
TRYBVOB128F92E21DF,Christian Lais,ARROAYR125094162DA,Ich vermiss dich,SOQMLEN12A8C143BAB,Mein Weg,,
TRYBVOK128F425D50D,CoCo Lee,ARWENXU12454A2DE56,Bei Ai De Nu Ren,SOEGADL12A8AE46342,COCO 1994-2008 Best Collection,,
TRYBXXD128F92F0DE8,Cripta,ARKKDOH1241B9C62E9,Que no esperen nada de mi,SODLXGF12AB0180F54,Cuando los ciegos guían,,
TRYBYBM128F4272072,Lunik,ARBR90S1187B9B2895,Static (Album Edit),SOPVGAK12A8C1393F3,Ahead,Switzerland,
TRYBZIE128F149DB53,The Statler Brothers,AR3DLBB1187B98F3DF,Old Cheerleaders Cry,SOPLJXV12A6D4F8E1D,10th Anniversary,"Staunton, VA",
TRYCAAD128F429686C,Five,ARUN7IC1187FB3D392,Until The Time Is Through,SOZDFGZ12A8C13A87E,5ive,,
TRYCAHC128F42861EA,Sir Thomas Beecham;John McCarthy,ARN3W501187FB46E28,And he shall purify,SOKLCUG12A8C138A94,Händel: Messiah - Highlights,"St. Helens (Liverpool), England",
TRYCASO128F42BC512,Falco,AR5DXUU1187B9B0E42,Rock Me Amadeus,SOJJZHY12A8AE47D28,Hoch wie nie,"Vienna, Austria",
TRYCBCH128E0796616,Umberto Tozzi,ARE5DL91187B9AF50D,Nell'Aria C'è,SOFNSSB12A6701E824,Seine groessten erfolge -Ti amo,,
TRYCBWV12903CF451B,Rick Astley,ARWPYQI1187FB4D55A,When I Fall In Love,SOZRKIE12A8AE47120,Essential- 80's Love,"Newton-le-Willows, Merseyside, England",
TRYCCCJ128F92E31E7,Boyz II Men,ARR9XGB1187B9912E6,Al Final Del Camino (End Of The Road_ Spanish Version),SOUXMWY12A8C13F313,CooleyHighHarmony,"Philadelphia, PA",
TRYCCLX128F931B52A,Barbara Tucker,ARP4A611187B9B8A37,I Get Lifted (Duck Beats),SOWKORX12A58A7D731,Strictly Rhythms Vol. 1 mixed by Aaron Ross,,
TRYCCQR12903CF16B1,Tiësto feat. Calvin Harris,ARIW30O1187FB5A29A,Century,SOYEKNS12AF729EE18,Kaleidoscope,MX,
TRYCEEK128F42A2C7B,Symphonic Rock Project,ARZSHF51187FB531DF,Money_ Money_ Money,SOZOOTN12A8C1408E7,Plays The Hits Made Famous By ABBA,,
TRYCFBA128F14895A5,My Chemical Romance,ARKR75V1187FB3D4D5,Famous Last Words (Album Version),SOSYJCM12A6D4FB304,The Black Parade,New Jersey,
TRYCGBR128F428256C,Bob Welch,ARLQ1IL1187FB3C77A,Come Softly To Me,SOJWLQK12A8C13FD18,Three Hearts,"Los Angeles, CA",
TRYCGCL128F92F42CC,2 Wayz,ARYYQXV122ECCBDE75,Ferme Tes Yeux,SOGKZXS12AB017FB69,Love Story Vol2,FRANCE,
TRYCGKQ128F92C6156,Rush Of Fools,AR1EVVH1187FB56839,No Name,SOGPZUQ12A58A7B810,Wonder Of The World,,
TRYCGQB128F932CDD3,Thomas Berger,ARAGLFI1241B9CD352,Koa Hiatamadl,SOECTIT12AB01843C5,Die Hitparade vom singenden Wirt,,
TRYCHBM128F42663B5,Rick Treviño,ARH5PM61187FB3C9CA,Looking For The Light,SOTYDZM12A8C134F07,Rick Trevino - Super Hits,"Austin, TX",
TRYCHGX128F93434F7,Paola Turci,AR08SNV1187B9AE03A,Sai Che E' Un Attimo,SOOZHJD12AB0188528,Le più belle canzoni di Paola Turci,Roma,
TRYCHPC128F931408B,Carl Doy,ARP8TSJ1187FB54852,The Prayer,SOEJHUB12AB017BAFB,The Very Best Of,,
TRYCIEQ128F92EB062,Avril Lavigne,ARY53RR1187B9AE485,Things I'll Never Say,SODKDVC12AF72A5D4F,Under My Skin/Let Go,"Belleville, Ontario, Canada",
TRYCIXA128F4233408,Fat Joe,AR2XI6G1187B9AE7DA,What's Luv? (Featuring Ja-Rule & Ashanti) (Explicit Album Version),SOVXELC12A8AE45ACD,Jealous Ones Still Envy [J.O.S.E] [Explicit],"Bronx, NY",
TRYCKHB128F4284E0D,Five Eight,ARYGVPM11F4C843E1B,Leaving New York (Live),SOGEBIN12A8C13BFB0,Finest Worksongs: Athens Bands Play the Music of R.E.M.,"Athens, Georgia",
TRYCKUU128F426B939,Matia Bazar,AROIVQ81187B9B873A,Per Un'Ora D'Amore (1996 Digital Remaster),SOFNKEH12A6D4F981D,Tutto Il Meglio Dei Matia Bazar,"Genoa, Italy",
TRYCKVU128F426767B,Bruce Springsteen,AR91C8S1187B990901,I'm On Fire,SOJMUHB12A8C131AC0,Live In Concert 1975 - 85 Bruce Springsteen & The Street Band,"Freehold, NJ",
TRYCKYX128F92FC32D,Lara Fabian,AREMOC71187B996C2F,Si Tu M'Aimes,SOKZDTB12AB017A084,Live 2002,,
TRYCNFX128F423B32F,Paolo Nutini,ARZS3RD1187FB457CE,Jenny Don't Be Hasty [Live At Isle Of Wight Festival] (EP Version),SOQANXG12A8AE44A13,Live At Isle Of Wight Festival 2007,"Paisley, Scotland",
TRYCNVN128F42A3B07,Keith Anderson,ARPJ41Z1187B989CE7,Podunk,SOHXGHK12A8C13F57D,Three Chord Country and American Rock & Roll,Texas,
TRYCOCV128F429A894,Angie Stone,ARRB3GQ1187FB52D14,Wherever You Are (Outro),SOMMQPM12A8C13C8EE,Stone Love,,
TRYCOLV128F42AC3DA,The Main Ingredient,ARSKCFH1187FB43371,Make It With You,SOJNQEV12A8C13D522,Everybody Plays The Fool: The Best Of The Main Ingredient,"Harlem, NY",
TRYCPIQ128F428F50E,Leana,ARJANQY1187B9A82F7,Soul Seekerz Mix Show Radio Edit ,SOYECOH12A58A80A87,Embrace Me Remix by Soul Seekerz,California - LA,
TRYCPVC128F92CCC56,Paolo Nutini,ARZS3RD1187FB457CE,Last Request [Live from Kentish Town Forum Version],SOKALAR12A8C144061,These Streets,"Paisley, Scotland",
TRYCQDI128F425EBE6,Stewart James & Bradley James,AR6IJ6U1187B99FC7C,Impulse,SOAIKDM12A8C139387,The Massage Album,,
TRYCRKI128F931214D,Armin,AR4Q46Y1187B9AD8D6,Communication,SOIFUAS12AB018525C,Ibiza,,
TRYCSCZ128F931228F,Gianluca Grignani,ARLDPUJ1187B9ADFA1,Falco A Meta',SOASPHL12AB017DD25,Cammina Nel Sole,"Milan, Italy",
TRYCSFP128F426D489,Gigliola Cinquetti,AR7JZV21187B997973,Come Viviamo Questa Età,SOCNPXA12A8C138116,Chiamalo Amore&,,
TRYCTHW128EF344269,ZZ Top,ARLIBVA1187B99074B,Got Me Under Pressure (LP Version),SOWOJKW12A67ADE866,Eliminator,"Houston, TX",
TRYCTKI128F9303653,Probspot,ARQY07K1187B999780,Waveform,SOFFWBJ12A8C141E65,Organic Waveforms,,
TRYCTQZ128F93596E2,The Penguins,AR390H21187FB3F592,Earth Angel (Will You Be Mine),SOUUBSA12AB0181DD4,A Shot Of Rhythm 'N' Blues - 25 Golden Greats,"Los Angeles, CA",
TRYCTWD128F427D305,Ewa Farna,ARKNE8T1187B98C27E,Tam gdzie ty (I'm With You),SOVHXJN12A8C13AB37,Sam Na Sam,,
TRYCUEL128F422D7E8,Lauren Wagner & Fred Weldy,ARGESWU11F4C83BA07,Someone to Watch over Me,SOVEFYY12A58A7A5D8,American Song Recital: Works of Bernstein_ Hundley_ Bowles...,,
TRYCUWD128F4232BE9,Fiftyfifty,ARY6QTP1187B99F83E,Balatoni szél,SOIBJHS12A8AE46ECC,Szeress_ mig élek,Washington,
TRYCVNS12903CCA4A8,Elmo,ARU72BQ1187B9B3071,The Universe Is Not Enough,SOEZNZI12AB018BD82,The Universe Is Not Enough,,
TRYCWTU128F1466CCB,Blessid Union Of Souls,ARYIQQN1187FB55196,I Believe,SOGAFWW12A6D4F8048,Home,"Cincinnati, OH",
TRYCWXC128F14574FA,Richard Smallwood,AR7KPL81187B99A5CF,Oh Lord_ Stand By Me (The Richard Smallwood Singers Live Album Version),SODMEEW12A58A7D0E9,The Richard Smallwood Singers Live,"Atlanta, GA",
TRYCXUR128E078A79C,Madonna,ARBEOHF1187B9B044D,Holiday (Remix Version),SOVBIQH12AF729FA78,You Can Dance,"Bay City, MI",
TRYCYQE128E0792EC9,Bryan Adams,ARRJES71187FB4D09E,Cuts Like A Knife,SOITRPB12A679AE5B2,So Far So Good,"Kingston, Ontario, Canada",
TRYDANK128F92D0C92,Edison Lighthouse,ARKQ1Z11187B9B4F55,Love Grows (Where My Rosemary Grows),SOIOSMU12A8C142807,Demon Music UK Top 20 Hits Vol 1,,
TRYDASF128E0784360,Kool & The Gang,ARI2L661187FB465AE,Celebration,SOFIJXT12A6701CB90,Everything's Kool & The Gang: Greatest Hits & More,"Jersey City, NJ",
TRYDCFW128F4289407,Cesare Cremonini,ARIEIPK1187B9ADF26,Vieni a vedere perchè (live),SOPMMJP12A8C13ACE3,1+8+24,"Bologna, Italy",
TRYDDWQ128F423B942,Vassar Clements,ARE8ARD1187B9BA608,Drifting Back To Dreamland (Album Version),SOVRAYV12A8AE46AA0,20 Fiddle Tunes & Waltz Favorites,"Kinard, SC",
TRYDDZE128F92F3B79,Enrique Iglesias,ARDCFNZ1187FB3DDB0,Adicto,SOFBLLI12A58A7D19C,Addicted,"Madrid, Spain",
TRYDERF12903D01221,Rob Barbosa,ARMNKNR1269FB35525,This Is It,SOSSMEY12AC9072F94,Flash Energy - EP,,
TRYDEWA128F14557F9,A-Ha,ARZYT8C1187FB4D57F,Dark Is The Night For All (Remastered Album Version),SOQXFGR12A58A796A6,The Definitive Singles Collection: 1984-2004,"Oslo, Norway",
TRYDFES128F9307C9C,Elton Britt,AR8IS591187B9981AE,Don't It Make You Want To Go Home,SOAMADB12AB0180146,Release Me,"Zack, AR",
TRYDFET12903CF7AED,Slash,ARA2ZGG1187FB417E2,Gotten (featuring Adam Levine),SOTFFRI12AB0188953,Slash,"Stoke-on-Trent, Staffordshire, En",
TRYDGGH128F930B9F6,Tom Barabas,AR7CCS31187B98C531,Suite #3 In D: Air,SOYXSFP12AB018095A,Classical Healing - Tom Barabas,,
TRYDJVH128F92E5891,Shakira,AR6PJ8R1187FB5AD70,En Tus Pupilas,SOIOBWT12A8C14075B,Fijacion Oral,"Barranquilla, Colombia",
TRYDKGC128F425C657,Wayne Gratz,AR5N6X41187B988BFF,Have I Told You Lately?,SOHDDDK12A58A7B1B8,Somewhere In Time (Songs Of Endless Love),Florida,
TRYDKJG128F14658DE,David Guetta - Joachim Garraud - Chris Willis,ARRQKAC12454A2E3C5,Just A Little More Love (Elektro Edit),SOEXPSJ12A6D4F7DFA,Just A Little More Love,,
TRYDKMP128F425D6B2,Paul Young,AR59PQG1187B9A7228,Love Of The Common People,SORQHZW12A8AE4718E,No Parlez,"Manchester, England",
TRYDLPB12903CB0328,B.J. THOMAS,ARRDX091187FB3DC86,What A Friend We Have In Jesus (Album),SOIUGJD12AB01895AB,Peace In The Valley,"Houston, TX",
TRYDLUE128F92EF8CB,Claude-Michel Schönberg,AR8KN9X1187FB3D06E,Altitude,SOLSZMZ12AB017BEF3,Harmonie du couple,,
TRYDMIN128F422DFC3,Stephanie Marano,ARKTTVI11F4C842D9E,Surrender Your Love,SOPKDXV12A8AE47810,Viper's Freestyle Hit Parade Vol. 7,,
TRYDMVF128F931238B,Marina Lima,ARD34A11187FB39803,Nada Por Mim,SOCEIPN12AB0186E9D,Todas,NY - New York City,
TRYDNCM128E078F1DE,Bon Jovi,ARDVZTE1187FB5A0A1,Runaway,SORCADD12A6701D6AE,One Wild Night 1985-2001,"Sayreville, NJ",
TRYDNSC12903CEA7E6,Kid Massive,ARH9GN21187FB44A1F,Doesnt Matter (feat. Elliotte Williams N'Dure) (Krinskee Remix),SOVDTYA12A58A79204,Doesn't Matter - EP,,
TRYDNVY12903CC06B5,Sviatoslav Richter,ARFL1GX1187B99187D,Preludes Op.23: No.5 in G minor. Alla Marcia,SOBFVYA12AB0187B51,Sviatoslav Richter plays Rachmaninov,,
TRYDOSV128F422BD3C,Just Jack,ARIN4F31187FB5B6EC,No Time,SOWPAPS12A6D4FC5F5,No Time,,
TRYDOTX128F42624E6,Billy Gilman,ARS1PIB1187FB58AA6,White Christmas,SOAOGLF12A8C12FCF1,Classic Christmas,Rhode Island,
TRYDPHC128F429BE06,Dexter Danger,ARUP98B1187FB474D8,Our Anniversary,SOOABZL12A8C13FF91,Written in Blood,"San Francisco, CA",
TRYDPLX128F42626BC,Bad English,ARUHCJA1187FB3944E,Time Stood Still,SOWHGZJ12A8C130B88,Backlash,U.S.A.,
TRYDPVE128F426A8FA,Boston,AROGBIV1187B9B0FCE,Peace Of Mind,SOFINSL12AF729F063,Greatest Hits,"Boston, MA",
TRYDQLG128F4291DCA,Van Cliburn,ARE4ULY1187B9B2CC5,Intermezzo in C_ Op. 119/No. 3,SOAJRND12A8C13B70A,My Favorite Brahms,"Shreveport, LA",
TRYDREO12903CBCE7B,Transmotion,ARSTGKW1187B9936C3,Message No. 5,SOZKOLL12AB018C9DE,Ultraviolet,,
TRYDRIM128F92FEC2D,Tish Hinojosa,ARBFJBI1187FB38472,Saying You Will (Album Version),SOSZTXZ12A8C142A88,Destiny's Gate,"San Antonio, TX",
TRYDSKI128F92FE92E,Ministry,AR4WA5Y1187B9AC434,Thieves (Live) (Album Version),SOGIFXC12A8C143605,In Case You Didn't Feel Like Showing Up,"Chicago, IL",
TRYDTDV128F14A2313,The Brecon Brothers,ARQWRBL12086C15AB0,We've Only Just Begun,SOQGNJB12A6D4FA622,Sax At Midnight,,
TRYDTQQ12903CD77F9,John Fred & His Playboy Band,ARZU1BB1187FB57971,Judy In Disguise,SOCZQWZ12A8C142217,101 Essential Sixties Classics,,
TRYDUAU128F429825B,Queen,ARL4TII1187B9B46E1,Headlong,SOAFVWW12A58A7E1CB,Queen Rocks,"London, England",
TRYDUCA12903CCB282,Imagination,AR6P61J1187FB52D18,Music And Lights,SOHNDWU12A8C13F487,The Very Best Of - Vol. 1,"London, England",
TRYDUDF128F92F609D,Herb Alpert And The Tijuana Brass,ARJUNZD1187B9A5DAE,A Walk In The Black Forest,SOYXOMC12A8C140F4E,Going Places,"BEVERLY HILLS, California",
TRYDUTZ128F9329F10,Devotchka,ARSZ7L31187FB4E610,Reprise (Album version),SOHSALK12D02194FB1,How It Ends,"Denver, CO",
TRYDWCA12903CBA901,Waylon Jennings,ARS31DK1187B9AFFAC,Drinkin' And Dreamin',SODKLWE12A58A7C20A,The Essential Waylon Jennings,"Littlefield, TX",
TRYDWUP128F42636BC,Todd Terry All Stars,AR5FMUJ1187FB5272E,Get Down (Kenny Dope Dub),SOFTWSI12A8C1326BD,GET DOWN,,
TRYDXLG128F14640BF,C.J. Lewis,ARDJQ4V1187B9B3D2D,Sweets For My Sweet,SOZSCOS12A6D4F6C75,Party Triple Set,Colorado,
TRYDYHI128F92E7482,Sarah Borges and the Broken Singles,AR4PZGW1187FB4FF50,Around 9,SOPGAJX12AB017BDF0,Diamonds in the Dark,Boston MA,
TRYDYID128E0796BA6,The Planets,AR6TOXV1187B98FCC7,Brandenburg Variation,SOUVITP12A67AE15C8,Classical Graffiti,Manchester,
TRYEAIQ128F4275FCC,Ben E. King,ARISHTQ1187FB3E6F0,Everybody Plays The Fool (LP Version),SOOHTGK12A8C13C1D4,I Had Love,,
TRYEATR12903CD6B30,Spankers,ARKGQAQ1269FCD6004,Sex On The Beach (Simon De Jano Half Mix Reloaded),SORVRJJ12AB0189FB2,Sex On The Beach,,
TRYEBCE12903CDDD79,The Jazz Masters,AR21YAM1187FB59A52,We're In This Love Together,SOPNWGC12AC3DF6A9F,Chilled Jazz Moods,,
TRYECJY128F92F4C98,D-12,AREJ4S91187B9AD10C,My Band,SOWIQNK12A8C1425FB,D-12 World,"Detroit, MI",
TRYEDNN128F931253A,Charlie Byrd,ARUP17W1187B98CAB9,Narváez: Baxa De Contrapunta,SOMDFDW12AB017D75D,Classical Byrd,"Chuckatuck, VA",
TRYEDXD128F429134C,Blonker,ARS64PR1187B99DB42,Here There And Everywhere,SOZIIZW12A8C13DBB8,Die Zeit der Träume,,
TRYEECL128F92E63F9,John Travolta / Olivia Newton-John,ARBZLWI1187FB3B604,You're The One That I Want,SORFOOP12AB017F08B,Grease,,
TRYEFFX128F146D78D,My Chemical Romance,ARKR75V1187FB3D4D5,Helena (Live Version) (AOL Sessions),SOAXWAM12A6D4F7514,Life On The Murder Scene,New Jersey,
TRYEGJH128F421884C,Bobby Vee,ARBUHDB1187FB3E72C,Raining In My Heart,SOOOPNI12A6D4FB414,Very Best Of,"Fargo, ND",
TRYEGQO128F4234F02,Nacho Vegas,AR7BX2C1187FB45330,En La Sed Mortal,SOKAGWI12A8AE45E89,Miedo Al Zumbido De Los Mosquitos,,
TRYEHCA128F422BFF6,Philip Chapman,AR6F3UO1187B99DDF6,Wisdom,SONFABG12A6D4FB4F1,Essence of Healing,,
TRYEHSD128F4280E1E,Bellini,AR1UZRC1187B9B8389,Saturday Night,SOSKOUT12A8C136054,Saturday Night,,
TRYEHYU128F4238BE3,Stéphane Le Bellec,ARXSGIU122BCFCBAF9,Come away with me,SOYCHED12A8C132839,Fashiontv chill session,,
TRYEIGU128F424D55F,Dream Theater,ARFYKUO1187B98D941,Surrounded,SOAHIJF12A6D4FDB77,Images And Words,"Long Island, New York",
TRYEIHU128F42478E6,Fountains Of Wayne,ARDBSFT1187B9AC9C1,I-95 (Live),SORJNIC12A6D4FAE90,Live From SoHo,"New York, NY",
TRYEIJD128F14557ED,A-Ha,ARZYT8C1187FB4D57F,Take On Me (Remastered Album Version),SOPQACK12A6D4F7624,The Definitive Singles Collection: 1984-2004,"Oslo, Norway",
TRYEJCI128F4265E61,John Denver & The Muppets,AROQSCE1187B99F0FC,The Peace Carol,SOWIFYD12A8C135A82,A Christmas Together,"Roswell, New Mexico",
TRYEJQZ128E0783198,David Bowie,ARJA1841187FB3A029,Moonage Daydream (2002 Digital Remaster),SOWJOUC12A6310DA30,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (30th Anniversary Edition),"London, UK",
TRYEJSX128F933564D,Eddy Grant,ARXGOFQ1187FB4E311,I Don't Wanna Dance,SOXALRW12A8159E8D5,Killer On The Rampage,"Plaisance, Guyana",
TRYEKGR128F429C2C2,Ultrabeat,ARGL88E1187B99CC93,The Truth Is Out There,SOTXMDT12A8C13E7D6,Trip To A Planet Called Heaven,,
TRYEKUV128E07858BA,Green Day,ARV3CRH1187B9A1B21,Espionage (Album Version),SOQGQVS12A6701F756,Shenanigans,"Berkeley, CA",
TRYEKZZ128F93061F2,Village People,AR64Z6B1187B9A1729,In the Navy,SOWUQQB12AAF3B46A3,Go West In The Navy,AF,
TRYELNZ128F92D0221,Chick Corea,ARE3DMW1187B99C594,Duende,SOAZZRQ12A8C1454C7,Touchstone,"Chelsea, MA",
TRYEMUQ128F429EA65,Angélique Kidjo,ARJTAX61187FB40B19,Happy Xmas [War Is Over] [With Naima],SOWPLMU12A8C13425B,Make Some Noise: The Amnesty International Campaign To Save Darfur - Bonus Tracks,,
TRYENBU128E0780CDA,Coldplay,ARJ7KF01187B98D717,In My Place (Live In Sydney),SOLGLJN12A6D4FA7DF,Live 2003,,
TRYENMJ128F9321F76,Jimmy Barnes,ARUAKBD1187B9A2114,What Becomes Of The Broken Hearted,SOSYBCY12AB018093F,Soul Deeper- Live At The Basement,"Glasgow, Scotland",
TRYEOAZ12903CDE2AF,George Acosta,ARMDRLR1187FB3B0EA,Tearing Me Apart,SOGMNHW12AB018D70A,Tearing Me Apart,,
TRYEOFZ128F4228095,Arja Saijonmaa,AR30FWS1187B9930B8,Högt över havet,SOIMGFN12A6D4FC249,Hi-Five: Svenska Schlagerhits 1,,
TRYEONX128F92F014F,Boyz II Men,ARR9XGB1187B9912E6,On Bended Knee,SOJXXBA12A67021367,End Of The Road Hit Pac,"Philadelphia, PA",
TRYEOWZ128F92CBBC9,Michael Jackson,ARXPPEY1187FB51DF4,The Way You Make Me Feel,SOWXIKR12AF72A587E,Bad,,
TRYEPDD128F145E3B9,The Rubettes,AR86IIE1187FB40BE5,Tonight,SOWVEYV12A6D4F61DD,The Best Of,England,
TRYEQQZ128F934F7C6,Everly Brothers,AREZMPH11F4C83B364,Problems,SOUFAVG12AB018709D,The Very Best Of,Tennessee,
TRYERIH128F1459B0F,Sonny & Cher,ARMTQM21187B9AC26E,It Never Rains In Southern California,SOXAOMB12A6D4F902B,The Hit Singles Collection,,
TRYERPL128F1453CD7,El Arrebato,ART3IOF1187B98C34F,Ve Despacito,SOHQAHU12A6D4F62CE,Grandes Exitos,"Seville, Spain",
TRYESNI128F4221001,Lee Lessack,AR25MU71187FB5134F,When October Goes,SOMLNOM12A81C2181C,I Know You By Heart,California - LA,
TRYESON128F930B81D,Gianluca Grignani,ARLDPUJ1187B9ADFA1,Vuoi Vedere Che Ti Amo,SOBRLYH12AB0185875,Cammina Nel Sole,"Milan, Italy",
TRYETON128F4223F34,Rodolfo Y Su Tipica Ra7,ARMT0GH1187FB3F6B0,La Colegiala,SOGCAAJ12A58A76ED7,Dinamitazos Tropicales De Siempre 1,,
TRYEVBC128F428D054,Carly Simon;James Taylor,ARFAN5B1187FB3A6BB,Devoted To You,SOHLUPJ12A8C1391B0,Clouds In My Coffee 1965-1995,"New York, NY",
TRYEVLZ128F4286C44,Djaimin feat. Crystal Re-Clear,ARNNFMR12509411E13,Give You [Groove Assassin Classic Dub Mix],SORUPJD12A6D4F9222,GIVE YOU,,
