track_id,artist_name,artist_id,title,song_id,release,path
TRXPRDC128F9327B3C,Julio Iglesias duet with Dolly Parton,ARLCAFA1264D12FC92,When You Tell Me That You Love Me,SOMCCDB12AB0183C60,Ma Vie: Mes Plus Grands Succès,data\lmd_matched_h5\lmd_matched_h5\X\P\R\TRXPRDC128F9327B3C.h5
TRXPRPT128F92E139A,Maxime Le Forestier,AR2X7JU1187FB3DCBC,Mon Frère,SOAVYCL12AAF3B3C4F,Essentielles,data\lmd_matched_h5\lmd_matched_h5\X\P\R\TRXPRPT128F92E139A.h5
TRXPRXG128F9316E90,Gabriel Lukosz featuring Rachele Warner,ARMSGUA1241B9CE600,Last One Out,SOORAHC12AB017EE56,Bonzai Worx - DJ Sessions 12 - mixed by Ché Armstrong,data\lmd_matched_h5\lmd_matched_h5\X\P\R\TRXPRXG128F9316E90.h5
TRXPRXM128E078AD7F,Sammi Cheng,ARG1UAO1187FB55E50,Jiu Xiang Lian,SOFMWWF12A6701DD07,Worth It,data\lmd_matched_h5\lmd_matched_h5\X\P\R\TRXPRXM128E078AD7F.h5
TRXPTGI128F422894A,Russell Watson,AR3TZ691187FB3DBB1,O Holy Night,SORNFWR12A6D4FDC42,Outside In,data\lmd_matched_h5\lmd_matched_h5\X\P\T\TRXPTGI128F422894A.h5
TRXPTLD12903D12592,Robi Zonca,AROZSKQ1241B9CDC33,Give Me Strenght,SOJHJJY12AC468E194,So Good,data\lmd_matched_h5\lmd_matched_h5\X\P\T\TRXPTLD12903D12592.h5
TRXPTVU128F92E07A6,Heinz Rudolf Kunze,ARMJ3U21187B98DEEF,Aber Menschen?,SODOWPF12AAF3B39EF,Protest,data\lmd_matched_h5\lmd_matched_h5\X\P\T\TRXPTVU128F92E07A6.h5
TRXPVCO128F1492151,Zucchero,AR167JU1187B993569,Solo Una Sana Consapevole Libidine Salve Il Giovane Dallo St,SODMZLQ12A6D4F69F1,Live At The Kremlin,data\lmd_matched_h5\lmd_matched_h5\X\P\V\TRXPVCO128F1492151.h5
TRXPWKG128F92EF5E6,Carina,AR6CHWO1187B9A8C1F,All I Need,SOVUEPB12A8C1437BF,All I Need,data\lmd_matched_h5\lmd_matched_h5\X\P\W\TRXPWKG128F92EF5E6.h5
TRXPWPF128F429757F,Anne Regina,ARTKOKY11F50C4AEAE,What Type Of Guy,SOXZUPE12A8C140171,Best Kept Secret,data\lmd_matched_h5\lmd_matched_h5\X\P\W\TRXPWPF128F429757F.h5
TRXPWSO128F4252D7F,Yazoo,AR5PFDG1187FB5027E,Situation (Original US Dub) (2008 Digital Remaster),SOWNMHP12A8C138477,In Your Room,data\lmd_matched_h5\lmd_matched_h5\X\P\W\TRXPWSO128F4252D7F.h5
TRXPXVH128F42AC1EE,The Elders,ARUTP601187FB388AC,Jailhouse of County Fife,SOIDURA12A8C141824,The Elders,data\lmd_matched_h5\lmd_matched_h5\X\P\X\TRXPXVH128F42AC1EE.h5
TRXPXZO128F9320744,Miley Cyrus,ARYAVBS1187FB5B46C,See You Again,SOKWOKS12A58A7BF56,See You Again,data\lmd_matched_h5\lmd_matched_h5\X\P\X\TRXPXZO128F9320744.h5
TRXPZLL128F92F5979,Spectacular! Cast,ARSAPFN11F94B58512,Dance With Me,SOJSGLC12AAFF414A9,Spectacular! (Music from the Nickelodeon Original Movie),data\lmd_matched_h5\lmd_matched_h5\X\P\Z\TRXPZLL128F92F5979.h5
TRXQAHZ128F4278EF1,Frans Bauer,ARVMB4U1187B9ACB6D,Torero,SOEJQPV12A8C137821,Ganz Tief Ins Herz,data\lmd_matched_h5\lmd_matched_h5\X\Q\A\TRXQAHZ128F4278EF1.h5
TRXQDIQ128E078868E,Michael Bublé,ARN0YZ71187B9BA57B,Home (Album Version),SOHQFNK12A6701C0B9,It's Time,data\lmd_matched_h5\lmd_matched_h5\X\Q\D\TRXQDIQ128E078868E.h5
TRXQDMO128F92DAFA8,Bloc Party,ARI7DOB1187FB37AA4,Ares,SODGKDW12A8C141E90,Intimacy - Remixed,data\lmd_matched_h5\lmd_matched_h5\X\Q\D\TRXQDMO128F92DAFA8.h5
TRXQDUJ128F92E67EF,Brad Paisley and Buck Owens,ARKHGQA1187B9B7AD5,Come On In,SOPUEHI12AB017B7AB,Play,data\lmd_matched_h5\lmd_matched_h5\X\Q\D\TRXQDUJ128F92E67EF.h5
TRXQFOS128F92FC13B,Ventures,ARRKLTV1187B9AE2FE,Slaughter On 10th Avenue,SOLXDFE12C106D1A61,Beached In Hawaii,data\lmd_matched_h5\lmd_matched_h5\X\Q\F\TRXQFOS128F92FC13B.h5
TRXQFXE12903CA7A35,Wagon Cookin,ARC9XRP1187B9B8736,Contour Generator,SOJGOSK12AB018AB7B,2Faces Remixes Part 2,data\lmd_matched_h5\lmd_matched_h5\X\Q\F\TRXQFXE12903CA7A35.h5
TRXQGPF128F427A398,Mikhail Pletnev,ARLRWBW1242077EB29,Pictures at an Exhibition: The old castle,SOBSTRF12A8C1382B3,Mussorgsky/Tchaikovsky - Piano Works,data\lmd_matched_h5\lmd_matched_h5\X\Q\G\TRXQGPF128F427A398.h5
TRXQGTZ128F1481E3A,Genesis,AROTVAL1271F5743BC,Mama,SOVGNIV12A6310F0D3,The Platinum Collection,data\lmd_matched_h5\lmd_matched_h5\X\Q\G\TRXQGTZ128F1481E3A.h5
TRXQHNR128F92C64D8,David Gilmour,AR2W4T81187FB410A7,A Great Day For Freedom (Live In Gdansk),SOMZIWR12A8C1427C6,Live In Gdansk,data\lmd_matched_h5\lmd_matched_h5\X\Q\H\TRXQHNR128F92C64D8.h5
TRXQHNY128F931BD16,Leandro and Leonardo,ARS0NZ31187B9AF7E9,Gostoso Sentimento,SOBTVZG12AB017DB0F,Explosão De Desejos,data\lmd_matched_h5\lmd_matched_h5\X\Q\H\TRXQHNY128F931BD16.h5
TRXQHYK12903CA41A4,Harold Melvin And The Blue Notes,ARGQ8LV1187FB5CF08,If You Don't Know Me By Now,SODAFJG12A8C142923,Jackie - The Annual 2010,data\lmd_matched_h5\lmd_matched_h5\X\Q\H\TRXQHYK12903CA41A4.h5
TRXQIGG128F933717C,B.G. The Prince Of Rap,ARIUPSI11E2835E27F,Jump,SOKVLGU12AB0182A99,Get The Groove On,data\lmd_matched_h5\lmd_matched_h5\X\Q\I\TRXQIGG128F933717C.h5
TRXQIWX128EF33EF37,Clan Of Xymox,ARWAFBJ1187FB4F3CB,Creature,SOELXKQ12A67ADF927,Creatures,data\lmd_matched_h5\lmd_matched_h5\X\Q\I\TRXQIWX128EF33EF37.h5
TRXQJXO128F426A219,America,AR6J5DI1187FB4CF6E,Ventura Highway (Live),SOTZCGE12A8C13273E,The Best of America,data\lmd_matched_h5\lmd_matched_h5\X\Q\J\TRXQJXO128F426A219.h5
TRXQKSQ128F42B2E03,Evanescence,ARVXU2X1187B9AE6D8,All That I'm Living For,SOKGWYN12A8C13FD76,The Open Door,data\lmd_matched_h5\lmd_matched_h5\X\Q\K\TRXQKSQ128F42B2E03.h5
TRXQLEQ128F92DF38C,Wencke Myhre,ARFZZQA12592CD9BFA,Das wär John nie passiert,SOPMPHO12AB017E75E,Das Beste - Hits & Raritäten,data\lmd_matched_h5\lmd_matched_h5\X\Q\L\TRXQLEQ128F92DF38C.h5
TRXQMBD128F9342565,Manvel Ter-Pogosyan,ARIWOMG123E29C11C0,Fallen In Too Deep,SOWEUXM12A8C1461AE,Fallen In Too Deep,data\lmd_matched_h5\lmd_matched_h5\X\Q\M\TRXQMBD128F9342565.h5
TRXQMJE12903CB4296,Billy Vaughn And His Orchestra,AR3TEGM1187B994796,I'm Getting Sentimental Over You,SOMXNOX12AB01898A1,Sail Along Silv'ry Moon,data\lmd_matched_h5\lmd_matched_h5\X\Q\M\TRXQMJE12903CB4296.h5
TRXQMLM128F42950E6,Boney M.,ARJ8GM51187FB5557B,Rivers Of Babylon,SOCVWFR12A8C13BFD2,The Collection,data\lmd_matched_h5\lmd_matched_h5\X\Q\M\TRXQMLM128F42950E6.h5
TRXQNJX128F92F90D5,National Philharmonic Orchestra,ARYJRVW11F4C842EEA,Come Unto Him,SOMVPXX12A6D4F69C4,50 Songs of Christmas,data\lmd_matched_h5\lmd_matched_h5\X\Q\N\TRXQNJX128F92F90D5.h5
TRXQNRF128F4297E94,Maria-João Pires,AREYB0Q1187FB41524,Piano Concerto No.21 in C major K467_ 'Elvira Madigan' : II Andante,SOFOKZL12A8AE46059,Mozart : Piano Concertos Nos 21_ 26 & Rondo,data\lmd_matched_h5\lmd_matched_h5\X\Q\N\TRXQNRF128F4297E94.h5
TRXQOKJ128F42A4CFB,The Offspring,ARP28RX1187B9AF6C4,Hit That,SOAPEPA12A8C134DD8,Greatest Hits,data\lmd_matched_h5\lmd_matched_h5\X\Q\O\TRXQOKJ128F42A4CFB.h5
TRXQOXW128F42B013D,The Psychedelic Furs,ARIMH3L1187B9B9178,The Ghost In You,SORGIFT12A8C1406AD,Collections,data\lmd_matched_h5\lmd_matched_h5\X\Q\O\TRXQOXW128F42B013D.h5
TRXQOZF128F426173B,Ann Lee,AR7074B1187FB4C39B,Every single day,SONJUEM12A8C137B6C,So Alive,data\lmd_matched_h5\lmd_matched_h5\X\Q\O\TRXQOZF128F426173B.h5
TRXQPDS128F1472055,Sarina Paris,ARK2IUP1187FB366A4,Look At Us,SOLIUAW12A6D4F8DFD,Sarina Paris,data\lmd_matched_h5\lmd_matched_h5\X\Q\P\TRXQPDS128F1472055.h5
TRXQPFC12903CF4F75,Danilo Montero,ARMVJU41187B9B8825,Revelacion,SOJVFET12AC9075751,Devoción,data\lmd_matched_h5\lmd_matched_h5\X\Q\P\TRXQPFC12903CF4F75.h5
TRXQRVH128EF34A1E9,Rose Royce,ARY5A5U1187B9B2C08,Car Wash,SOURFDP12A6BD4E0F9,Car Wash,data\lmd_matched_h5\lmd_matched_h5\X\Q\R\TRXQRVH128EF34A1E9.h5
TRXQSFO128F92EC3B6,Tyrese,AR4TMIS1187FB52CE1,Sweet Lady,SOKMGPR12A8C1427E7,Massive R&B Classics,data\lmd_matched_h5\lmd_matched_h5\X\Q\S\TRXQSFO128F92EC3B6.h5
TRXQSZL12903D008F8,New Mediterranea,AR8V1X71187B9B919B,Slow,SOLJQJC12AC95F063B,Power dance,data\lmd_matched_h5\lmd_matched_h5\X\Q\S\TRXQSZL12903D008F8.h5
TRXQSZU128F933BF9A,Queen,ARL4TII1187B9B46E1,Killer Queen (2009 Digital Remaster),SOAWASU12AB0181101,Absolute Greatest (Includes track by track commentary),data\lmd_matched_h5\lmd_matched_h5\X\Q\S\TRXQSZU128F933BF9A.h5
TRXQTCX128F42242B7,Marciano,ARIBWMS1187B98F00E,Um Brinde E Depois Nao Sei / Aline,SOQEZYH12A6D4FD07E,Meu Oficio É Cantar,data\lmd_matched_h5\lmd_matched_h5\X\Q\T\TRXQTCX128F42242B7.h5
TRXQTGQ128F9339A5A,Jessica Andersson,ARIE8J21187FB3A354,I Only Wanna Be With You,SOMSCTQ12AB0182A51,Wake Up,data\lmd_matched_h5\lmd_matched_h5\X\Q\T\TRXQTGQ128F9339A5A.h5
TRXQTJZ128F42BC6EC,Michael W. Smith,ARI8XJU1187FB57139,Song For Rich,SOLYJVP12A58A7D8E3,Live The Life,data\lmd_matched_h5\lmd_matched_h5\X\Q\T\TRXQTJZ128F42BC6EC.h5
TRXQTZS128F92F7E22,Sin Plomo,ARDNMNC11F4C842FDE,Nature Groove,SOLILTJ12A8C1427B0,Deep House Extravagenza Vol.3,data\lmd_matched_h5\lmd_matched_h5\X\Q\T\TRXQTZS128F92F7E22.h5
TRXQVRK128F934011B,The Killers,ARVG4OK1187B9B6BD3,Human,SOVUHLX12A8C14007A,Fama ¡A Bailar! 3,data\lmd_matched_h5\lmd_matched_h5\X\Q\V\TRXQVRK128F934011B.h5
TRXQVXX128E0794FE1,Günter Noris,ARZWBH21187B99ACE1,Santa Lucia_ ( Engl. Waltz ),SONOOKY12A67ADA1F4,DANCING EVERGREENS - Günter Noris and his Orchestera,data\lmd_matched_h5\lmd_matched_h5\X\Q\V\TRXQVXX128E0794FE1.h5
TRXQWDK128F4231275,Elisa,ARY5UO61187FB5271F,Rainbow,SOPEQPS12A81C20593,Then Comes The Sun,data\lmd_matched_h5\lmd_matched_h5\X\Q\W\TRXQWDK128F4231275.h5
TRXQWQZ128F92E2458,The Moody Blues,ARNNHS91187FB3E5F7,Tuesday Afternoon,SOREVZW12A58A79AE0,LIVE AT THE ISLE OF Wight,data\lmd_matched_h5\lmd_matched_h5\X\Q\W\TRXQWQZ128F92E2458.h5
TRXQWSO128F930B89E,DJ Merlin & DJ C-Bass,ARZLGOI1269FCD46BA,The Human Spirit,SOMUWZP12AB0185E7C,The NXP Album,data\lmd_matched_h5\lmd_matched_h5\X\Q\W\TRXQWSO128F930B89E.h5
TRXQXFQ128F4232682,Joshua Rifkin,AR76YOD1187FB46B24,The Ragtime Dance  (LP Version),SONTIOQ12A58A7D582,Scott Joplin Piano Rags,data\lmd_matched_h5\lmd_matched_h5\X\Q\X\TRXQXFQ128F4232682.h5
TRXQYBJ128F426F8C8,Herbert von Karajan/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano,ART8F8O1187B9A538D,Madama Butterfly (1997 Digital Remaster)_ ATTO SECONDO: Coro a bocca chiusa,SOWQPNO12A81C219A0,Puccini Madama Butterfly,data\lmd_matched_h5\lmd_matched_h5\X\Q\Y\TRXQYBJ128F426F8C8.h5
TRXQYDB12903D08740,Club Enforcer,ARJ1JEJ1187FB3F25C,Royal Flush,SOURIRO12AC468DA5B,Ultimate NRG Megamix,data\lmd_matched_h5\lmd_matched_h5\X\Q\Y\TRXQYDB12903D08740.h5
TRXQYHP128F93016B0,X,ARS2KW51187B9B556E,Mull of Kyntire,SOVFKTK12AAF3B2204,Christmas Love,data\lmd_matched_h5\lmd_matched_h5\X\Q\Y\TRXQYHP128F93016B0.h5
TRXQZES128F4221F2F,Time,ARKL3D01187FB520AE,Time Changes,SORDMRH12A6D4FB5DC,Time,data\lmd_matched_h5\lmd_matched_h5\X\Q\Z\TRXQZES128F4221F2F.h5
TRXQZSI128F92CDB01,Eli Young Band,ARNRA801187FB5587A,Mystery In The Making,SODPZYD12A8C140F3E,Jet Black & Jealous,data\lmd_matched_h5\lmd_matched_h5\X\Q\Z\TRXQZSI128F92CDB01.h5
TRXRBEP128E078DC6A,Pierre-Laurent Aimard,AR0GK7N1187B9AC56C,Gaspard de la nuit : I Ondine,SOGISFV12A6701FC0D,Ravel & Carter : Piano Works,data\lmd_matched_h5\lmd_matched_h5\X\R\B\TRXRBEP128E078DC6A.h5
TRXRCNP128F427EF8B,Frans Bauer,ARVMB4U1187B9ACB6D,Adios Amore,SOFYOOU12A8C13811C,Samen Met Jou,data\lmd_matched_h5\lmd_matched_h5\X\R\C\TRXRCNP128F427EF8B.h5
TRXRCQF128E079668A,The Corrs,AROVU6Z1187B9AE74E,At Your Side ( MTV Unplugged Version),SOSYPFA12A67AE00B0,The Corrs Unplugged,data\lmd_matched_h5\lmd_matched_h5\X\R\C\TRXRCQF128E079668A.h5
TRXRDDV128F9335781,Solid Gold,AR3KZ7N1187B9A9DA0,Keiner kann von uns nach Morgen seh'n,SOPKEFY12AB017EE45,SOLID GOLD - Wind von Süden,data\lmd_matched_h5\lmd_matched_h5\X\R\D\TRXRDDV128F9335781.h5
TRXRDGX128EF33ED6E,Shaun Baker,ART90MJ1187FB5A9F5,Push! (Backside Artists Radio Remix),SOHBTGQ12A67ADAE25,Push!,data\lmd_matched_h5\lmd_matched_h5\X\R\D\TRXRDGX128EF33ED6E.h5
TRXRERP128F146116B,Roxette,ARC9Y481187B990259,Milk And Toast And Honey,SOCOSTV12A6D4F8326,Room Service,data\lmd_matched_h5\lmd_matched_h5\X\R\E\TRXRERP128F146116B.h5
TRXRFFO128F1469E46,Source Direct,AR3FST51187B9B79CB,Concealed Identity,SOAZIYC12A6D4F9B51,Exorcise The Demons,data\lmd_matched_h5\lmd_matched_h5\X\R\F\TRXRFFO128F1469E46.h5
TRXRFYI12903CD62E2,One For The Team,ARXDCBU1187FB3CB5E,Robert's Rules Of Order,SOCJHTP12AB0187D8D,Good Boys Don't Make Noise,data\lmd_matched_h5\lmd_matched_h5\X\R\F\TRXRFYI12903CD62E2.h5
TRXRGAX128F9308838,Secondhand Serenade,ARM1A7Z1187FB3783E,Fix You (Bonus - Coldplay Cover),SOMXPBW12AB017E578,A Twist In My Story (Deluxe),data\lmd_matched_h5\lmd_matched_h5\X\R\G\TRXRGAX128F9308838.h5
TRXRGRI128F428BCAF,Hank Marvin,ARWN59G1187B9AD7E4,If Tomorrow Never Comes,SOMCASR12A8C1388E2,The Guitar Man,data\lmd_matched_h5\lmd_matched_h5\X\R\G\TRXRGRI128F428BCAF.h5
TRXRHGF128F9304853,Hushabye Baby,ARBMHBC11F4C8403A2,Sweet Dreams (Lullaby Rendition of Patsy Cline),SOYLUJQ12AB017D0B5,Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 4,data\lmd_matched_h5\lmd_matched_h5\X\R\H\TRXRHGF128F9304853.h5
TRXRHJQ128F42934F7,Alan Jackson,AROWH4C1187B9B11CB,There Goes,SOTCOZK12A8C13B040,Everything I Love,data\lmd_matched_h5\lmd_matched_h5\X\R\H\TRXRHJQ128F42934F7.h5
TRXRHMN128F42796E5,Fredericks_ Goldman_ Jones,ARQDTOS12086C11443,Des Vies,SORULSE12A8AE4787E,Rouge,data\lmd_matched_h5\lmd_matched_h5\X\R\H\TRXRHMN128F42796E5.h5
TRXRIFR12903D1344B,Bad Manners,ARIGFIZ1187FB4D6BA,Fatty Fatty,SOUZUSX12AB0187985,Special Brew,data\lmd_matched_h5\lmd_matched_h5\X\R\I\TRXRIFR12903D1344B.h5
TRXRINO128F4264CCB,Wade Hayes,ARB4QF71187FB4FB4E,I'm Still Dancin' With You,SOZAPJH12A8C132021,Old Enough To Know Better,data\lmd_matched_h5\lmd_matched_h5\X\R\I\TRXRINO128F4264CCB.h5
TRXRJZZ128F42BC247,Jessica Simpson,ARN7POH1187B9B301E,These Boots Are Made For Walkin',SOOMIBO12A8C142F94,A Public Affair,data\lmd_matched_h5\lmd_matched_h5\X\R\J\TRXRJZZ128F42BC247.h5
TRXRKET12903CED872,Flying Pickets,ARGAG0K1187B9AA518,Les Yeux Revolver,SOGIQAF12AC3DF4428,Vox Pop,data\lmd_matched_h5\lmd_matched_h5\X\R\K\TRXRKET12903CED872.h5
TRXRKNG128F9301B2C,The K Program,ARWMFZH11C8A4219E0,Electricity,SOMRSOA12A8C142D30,Morgan,data\lmd_matched_h5\lmd_matched_h5\X\R\K\TRXRKNG128F9301B2C.h5
TRXRLWP12903CCC49C,Brazilian Tropical Orchestra,AREYIHC1187B99CE0B,Capim,SOWYMXR12AB018642C,Songs of Brazil,data\lmd_matched_h5\lmd_matched_h5\X\R\L\TRXRLWP12903CCC49C.h5
TRXRMFF128EF342576,R.E.M.,ARR6LWJ1187FB44C8B,#9 Dream (Album Version),SOZUZRT12A67ADD948,#9 Dream,data\lmd_matched_h5\lmd_matched_h5\X\R\M\TRXRMFF128EF342576.h5
TRXRNDO128F92CCDC0,Dj Paris,ARNEACJ1269FB365C3,Moi... Lolita,SOPOKTV12A8C142CD5,Best Of Dance + Pop Hits Vol. 2,data\lmd_matched_h5\lmd_matched_h5\X\R\N\TRXRNDO128F92CCDC0.h5
TRXRNTC128F9353BED,The Supersuckers,ARKYKXP11F50C47A6A,Eastbound & Down,SOFOTMP12AB018B0E3,Devil's Food,data\lmd_matched_h5\lmd_matched_h5\X\R\N\TRXRNTC128F9353BED.h5
TRXROBM12903CB6C0E,Morel,ARQESNI1187FB511EE,Shoegazer Disco (Linus Loves Remix),SOUOKIO12AB018B14A,Shoegazer Disco,data\lmd_matched_h5\lmd_matched_h5\X\R\O\TRXROBM12903CB6C0E.h5
TRXRONA128F9328008,The Rolling Stones,ARFCUN31187B9AD578,Time Is On My Side,SORLBCO12CF533D01B,Singles 1963-1965,data\lmd_matched_h5\lmd_matched_h5\X\R\O\TRXRONA128F9328008.h5
TRXRPEU128F425A041,George Michael;George Michael Duet with Elton John,ARAKARO1187B9A1EB6,Don't Let The Sun Go Down On Me,SOTCPHT12A8AE46FC5,Twenty Five,data\lmd_matched_h5\lmd_matched_h5\X\R\P\TRXRPEU128F425A041.h5
TRXRPGO128F930BD4B,Ready Fire Aim,AR2VYQL11C8A415B15,As If It Were That Easy,SOYALEM12AB017E44C,This Changes Nothing,data\lmd_matched_h5\lmd_matched_h5\X\R\P\TRXRPGO128F930BD4B.h5
TRXRPYB128F93133A4,David Lee Roth,ARCFQWM1187B9B88C7,Just A Gigolo / I Ain't Got Nobody (Album Version),SOWPMTB12AB017FFDE,Crazy From The Heat,data\lmd_matched_h5\lmd_matched_h5\X\R\P\TRXRPYB128F93133A4.h5
TRXRQNY128F429181B,Colonel Abrams,ARCYMEJ1187B9A9723,As Quiet As It's Kept,SOXOUNK12A8C13E456,Make A Difference,data\lmd_matched_h5\lmd_matched_h5\X\R\Q\TRXRQNY128F429181B.h5
TRXRQQI128EF357627,Dik Dik,ARXFOLF1187B989705,Diana,SOCPUGM12A6D4F669C,Dik Dik Cantaitalia,data\lmd_matched_h5\lmd_matched_h5\X\R\Q\TRXRQQI128EF357627.h5
TRXRQWO128F4264EBE,Doug Stone,ARU37FJ1187FB5B7FC,In A Different Light,SOSGSCC12A8C1303A0,Greatest Hits,data\lmd_matched_h5\lmd_matched_h5\X\R\Q\TRXRQWO128F4264EBE.h5
TRXRRRZ128F4260D78,Pam Tillis,ARQV2Z81187FB4B9A3,Don't Tell Me What To Do,SOLACWA12A58A7AE83,Put Yourself In My Place,data\lmd_matched_h5\lmd_matched_h5\X\R\R\TRXRRRZ128F4260D78.h5
TRXRSAZ128F92C92AB,Richard Clayderman,ARL3IIC1187FB394BD,Eternal Flame,SODYYWL12A8C13FBCA,The World's Most Popular Pianist Plays Pop Hits For Swinging Romantics,data\lmd_matched_h5\lmd_matched_h5\X\R\S\TRXRSAZ128F92C92AB.h5
TRXRTFT128F4291339,Blonker,ARS64PR1187B99DB42,Sidewalk Café,SOURRNW12A8C13A6B3,Die Zeit der Träume,data\lmd_matched_h5\lmd_matched_h5\X\R\T\TRXRTFT128F4291339.h5
TRXRTQZ12903CA8183,Jessica Simpson,ARN7POH1187B9B301E,I Wanna Love You Forever,SOPWQLC12B0B8077B9,This Is Love,data\lmd_matched_h5\lmd_matched_h5\X\R\T\TRXRTQZ12903CA8183.h5
TRXRUFU128F427CB59,The Ventures,AR1G3G71187B98FE83,Telstar,SOEYYOM12A8C13EAB4,Gold,data\lmd_matched_h5\lmd_matched_h5\X\R\U\TRXRUFU128F427CB59.h5
TRXRULZ128EF34E33C,Another Chance,ARHWSWR1187FB48530,Everytime I See Her (Sound Of Eden) (Grant Nelson Vocal Mix),SOQNFMX12A6D4F85ED,Everytime I See Her (Sound Of Eden),data\lmd_matched_h5\lmd_matched_h5\X\R\U\TRXRULZ128EF34E33C.h5
TRXRVJE128F931255F,Lee Roy Parnell,ARFL93Y1187B98FAC3,Saving Grace,SOZHBLT12AB018258B,Back To The Well,data\lmd_matched_h5\lmd_matched_h5\X\R\V\TRXRVJE128F931255F.h5
TRXRVMP128F427A41E,Nightwish,AR74Q3R1187B9B24C3,Over The Hills And Far Away,SOHVDZM12A8C13AE07,Over the Hills and Far Away,data\lmd_matched_h5\lmd_matched_h5\X\R\V\TRXRVMP128F427A41E.h5
TRXRYNI128F425A059,Andy Abraham,ARKOSUV1187FB3C1FC,Don't Leave Me This Way,SOMYCTE12A8AE4717E,Soul Man,data\lmd_matched_h5\lmd_matched_h5\X\R\Y\TRXRYNI128F425A059.h5
TRXRZAN12903C9D2C9,Moltheni,AR3TLLA1187B98D415,Petalo,SOKXYFS12AB0187E9F,Ingrediente novus,data\lmd_matched_h5\lmd_matched_h5\X\R\Z\TRXRZAN12903C9D2C9.h5
TRXRZEJ128F4274A89,Tom Petty And The Heartbreakers,ARF4L041187FB4D318,You Got Lucky,SOADZWN12A8C136C60,Greatest Hits,data\lmd_matched_h5\lmd_matched_h5\X\R\Z\TRXRZEJ128F4274A89.h5
TRXRZEP128F4292278,Gee & Pigwboy,ARZG1QI1187FB399A1,Take U Inside (Radio Version),SOVDEAV12A8C131AAD,Take U Inside,data\lmd_matched_h5\lmd_matched_h5\X\R\Z\TRXRZEP128F4292278.h5
TRXRZRN128F425BEC3,Manolo Garcia,ARNG49J1187FB3C893,Como Quien Da Un Refresco,SOASXZH12A8AE4637C,Arena En Los Bolsillos,data\lmd_matched_h5\lmd_matched_h5\X\R\Z\TRXRZRN128F425BEC3.h5
TRXSABU128F426D623,Mordecai Shehori,ARPHSHU11F4C83ECF5,Soldier's March (Schumann),SOEBGVY12A8C136877,Learning by Example Series_ Vol. 1,data\lmd_matched_h5\lmd_matched_h5\X\S\A\TRXSABU128F426D623.h5
TRXSAHE128F92FFFCA,Javi Sanchez,AR5L9611187B98D525,Hard Bass,SOJFJOU12AB018336D,Hard Bass,data\lmd_matched_h5\lmd_matched_h5\X\S\A\TRXSAHE128F92FFFCA.h5
TRXSBSA128F42478D8,Despina Vandi,ARNQAVF11F4C844C04,Thelo - Club Mix,SOFYKFS12A8C133C2E,10 Hronia Mazi (10 H.M.),data\lmd_matched_h5\lmd_matched_h5\X\S\B\TRXSBSA128F42478D8.h5
TRXSCJN128F425FD62,The Carpenters,AR58JT11187B9AF4CC,Make Believe It's Your First Time,SOSWWTB12AF72A6E77,Carpenters Gold Sound + Vision Deluxe,data\lmd_matched_h5\lmd_matched_h5\X\S\C\TRXSCJN128F425FD62.h5
TRXSCOU128F92E6E56,Electric Light Orchestra (ELO),AR1CB5G1187B9AFB8E,Mr. Blue Sky - Live,SOPRUXN12A8C14319E,E.L.O. Part II Selected Hits,data\lmd_matched_h5\lmd_matched_h5\X\S\C\TRXSCOU128F92E6E56.h5
TRXSDGS128F932A8A1,Blutengel,ARH2C4Q1187B9BA530,Seelenschmerz 2007 (Reworked by Eminence of Darkness),SODXRAP12AB0188C88,Lucifer (Purgatory),data\lmd_matched_h5\lmd_matched_h5\X\S\D\TRXSDGS128F932A8A1.h5
TRXSEDP128F42A0AC4,The Jacksons,ARW3LUX1187FB5C4C0,Shake Your Body (Down To The Ground),SOFSYLB12A8C13ED3C,Destiny,data\lmd_matched_h5\lmd_matched_h5\X\S\E\TRXSEDP128F42A0AC4.h5
TRXSEQS128F92FEDEE,Pupo,AR994RQ1187B98FE6B,Ciao come stai,SOKZZGF12AB0185C8B,Tornerò,data\lmd_matched_h5\lmd_matched_h5\X\S\E\TRXSEQS128F92FEDEE.h5
TRXSEVX12903CF1314,Rantanplan,AR7UCPQ1187FB3B9DC,Unbekanntes Pferd,SOINZBD12AC4687030,Halt's Maul - Mach Musik,data\lmd_matched_h5\lmd_matched_h5\X\S\E\TRXSEVX12903CF1314.h5
TRXSFQY128F1478AAF,King Curtis,ARLTWXK1187FB5A3F8,Sittin' On The Dock Of The Bay (LP Version),SOQHZEP12A6D4FA521,Rhino Hi-Five: King Curtis,data\lmd_matched_h5\lmd_matched_h5\X\S\F\TRXSFQY128F1478AAF.h5
TRXSFZJ128F42879E2,Natasha Thomas,ARNGAER1187B99E407,Skin deep,SOQDOJT12A6D4FA375,Skin deep,data\lmd_matched_h5\lmd_matched_h5\X\S\F\TRXSFZJ128F42879E2.h5
TRXSGSJ128F428B7E2,Ronnie Milsap,ARGIABO1187FB4B3B5,Happy_ Happy Birthday Baby,SOXDQAP12A8C1397D1,The Essential Ronnie Milsap,data\lmd_matched_h5\lmd_matched_h5\X\S\G\TRXSGSJ128F428B7E2.h5
